"BehaviorSpace results (NetLogo 3D 6.0.2)"
"Projet_3D.nlogo3d"
"experiment"
"11/28/2018 18:34:03:403 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
,"4.380273591748702","-1.7545655383538903","4.359073210956168","-0.9815142912450613","4.425012808905943","-1.123381860583885","4.617843639097343","-1.6578697079982039","3.379887788869297","-2.1048753824694812","3.8367428679447246","-1.560662938623903","4.235826712178112","-1.3507476784945385","3.944616224065189","-1.8126598011749882","4.222238742665461","-1.5894349821673088","4.5047853674360265","-1.2585850860596983","4.583345675070493","-1.5387460979027061","3.909166050319532","-1.4137497739888805","3.953100080546309","-1.7971409317757812","4.024698306712968","-1.5091188334019212","4.560470045277483","-1.4014306793485072","3.9439282902716344","-1.5233251235124445","4.305149808601067","-1.8280528364185147","4.1011931682181295","-1.4886911459501362","4.177920299611948","-1.2791833786879114","4.466281712316803","-1.674295976754433","4.472694191680135","-1.5305351836244663","4.650145974551134","-1.469757149007358","4.636169513556575","-0.982703050010553","3.957841648351942","-1.5156363443677647","4.564836580980677","-1.4932827115198","4.107023206017712","-1.4304291794215653","4.0256573877532995","-1.485768297193328","4.082655292131966","-1.24334541412799","4.539087230653134","-1.3284818089045767","4.23760866455706","-1.2822906643526213"
,"4.46029943463857","-1.060327684631256","4.796618641701329","-1.220346317016431","4.325464301968792","-0.7318312334305621","4.5551262363571645","-1.7047358026875976","3.4230663356047337","-2.173517477410952","4.293161744949238","-1.3951999831377284","4.318896258937596","-1.175535615542884","4.007268978627526","-1.6458042847881278","4.063590965219793","-1.5121931025530055","4.411436836917455","-1.3657994061196674","4.142511308084295","-1.214948785357716","3.5992052153181247","-1.5197722324046599","4.022412593425688","-1.2086322515262102","4.20356930142779","-1.2773093584546722","4.777690568765665","-1.2303496719211935","3.965935919766745","-1.2281635556361492","4.21048701707987","-1.6977944308623019","3.983612764670037","-1.3872586666295583","4.228350255151374","-1.5528217606647914","4.413726446859188","-1.6239869457483198","4.27282843458701","-1.3281861307438372","4.444395537717806","-1.2440092961265574","4.741287878019055","-1.3330765327155703","4.007179477010498","-1.2465653647966042","4.3939431520504195","-1.4892918499017531","4.144331105646853","-1.6246113467056738","4.08794542643171","-1.2216935835922222","3.9066027087797517","-1.1507749521941129","4.51616631062489","-1.0828035803251435","4.182899567312133","-1.5923144725871043"
,"4.553126391931196","-2.0275841036378437","4.450619986338907","-1.1496463992345007","4.307648173078485","-1.1425478013131753","4.427407633492596","-1.4245775535201493","3.4884501592088273","-1.9055363486283552","3.7775899205519266","-1.5789948244933594","4.385692135597279","-1.5693963031066998","4.0790516586412755","-1.3170463850565737","4.565899808289546","-1.3059415889138326","4.360225172712328","-1.6861359531458717","4.2200847970997115","-1.4929603056693737","3.8304459240841924","-1.7673408210582022","3.862332829800865","-1.444143837821379","4.232884458045128","-1.9667141233995924","4.736559905734733","-1.0752036137279146","4.056704775558237","-1.5256794464687884","4.307616612983511","-1.4775087265767597","4.0092828646899425","-1.8387927064359024","4.124215004882656","-1.7073094150324921","4.318736192394416","-1.7974144161299022","4.145155322051597","-1.9986403038553873","4.794698282044466","-1.5000704582171231","4.813266123481971","-1.4655118931601605","4.013891801222129","-1.5871593592821427","4.388011536584245","-1.1643254199589148","4.141937151508148","-0.8662584218135273","4.186510607914803","-1.043506848939789","3.996800018330088","-1.1651437398249527","4.46518941078821","-1.283810630201691","4.453727131963448","-1.7378760879609652"
,"4.764709635448816","-1.715728073663033","4.6085832522446655","-1.3613336757643713","4.498536804452673","-1.1739271543756344","4.419147451003921","-1.5004198366450563","3.3023692457874825","-1.4789686447688128","3.8355896105046203","-1.693107260660482","4.391520140796752","-1.221918241611795","3.9458851404307587","-1.647501064290807","4.3705179636136915","-1.3188223839643347","4.489899695468842","-1.4440754447845678","4.134587609186592","-1.4301209439169387","3.679039817479774","-1.6109407496527584","3.8975793767893454","-1.4537395996491382","4.602214397364446","-1.6001766691726842","4.532779420811723","-1.188568198610141","3.8325299035128233","-1.496607107324142","4.370493937041791","-1.3283150724805532","3.739979019357105","-1.4760983373317407","4.083778737960349","-1.2166671059671161","4.3003906468683875","-1.4581204312430902","4.162522363218221","-1.282811868800259","4.895420344489837","-1.0927364758623725","4.546542648827342","-1.1463086596752932","4.176493900567574","-1.9641611355413993","4.512628019263419","-1.7148283566343165","4.293471484870744","-1.4894189305203323","3.862968081967441","-1.261424612040529","3.978605235236958","-1.3542045951461539","4.431558505887685","-0.9017254442907671","4.332888464410339","-1.227986246495495"
,"4.474460723813659","-1.2584452505304662","4.679354427721233","-1.290615840932167","4.282727426021153","-1.0865457521126862","4.38494859155539","-1.731438871200858","3.5969388568720926","-1.782119680832248","3.829580951299118","-1.4893978920085857","4.548279983824911","-1.1832384664082787","4.020294305003854","-1.5643293915493688","4.515674873526628","-1.6548680897808912","4.114584965231648","-1.4177208825335212","4.118827827393004","-1.430818299672737","3.5515612101352096","-1.6789129643320266","4.152983374782662","-0.8867001337212201","4.279331382058071","-1.7286504091582815","4.5070509108853924","-1.480737702412724","3.970711812945899","-1.6585329610979174","4.259209585768799","-1.704446753496415","3.9666478023924583","-0.9942999109603526","4.138468970981265","-1.1142852415490405","4.27463676566621","-1.3300730713980358","4.520756869578112","-1.62329543701565","4.591086421039357","-1.2204602280628425","4.804580912028529","-1.2268334479609462","4.011777557616474","-1.6859858013576465","4.26748077895344","-1.5166113553377147","4.145611371673698","-1.702825821875641","3.9500045099120693","-1.5416739582084593","3.9086039868621163","-1.247529796584473","4.624170826184226","-1.3825863287557283","4.439884054434546","-1.4478932638652915"
,"4.642362329616909","-1.533062626247406","4.3123439126334855","-1.0956709309964772","4.25766890605129","-1.030056424760671","4.338625189619694","-1.527070020970311","3.2882100900391786","-2.2240322045594927","4.522253870419015","-1.3079269133590665","4.571324398742708","-1.5486296068609655","3.9286931594946797","-1.755323650662171","4.306932276981905","-1.5265977080784843","4.629039718272409","-1.4238057917800435","4.2261963679948025","-1.621379749762194","3.5369320052793696","-1.2733269721333276","4.264521882825633","-1.0600857463768125","4.357061400314246","-1.5647786585991976","4.563057767986665","-1.3453918225320232","4.161009697115345","-1.5480341942407343","4.420535660477072","-1.5277130858936294","4.022709785160245","-0.9984788905825757","4.278586314251263","-1.0837371387258845","4.544431458087284","-1.4480618394652942","4.363767771055588","-1.4884719615423683","4.828968185439509","-1.5657903237034119","4.681925730975512","-1.239944861253293","4.1073728068242055","-1.4350078013337015","4.370937620269994","-1.3474312918840914","4.064603306313147","-1.3991569098982177","3.7064120980006963","-1.1164780289518133","4.04079426168698","-0.8626196207235193","4.567808439557987","-0.9418903377130867","4.534317048196055","-2.117621972973844"
,"4.27391633989215","-1.1927582857085959","4.7791237300681875","-1.5025618196579222","4.365294370429764","-0.7795880052190336","4.429382732906002","-1.5562870656442689","3.3065951855153157","-1.8164955061658785","3.988706767768766","-1.0441817816147163","4.6623423856830915","-1.500528066118161","3.943820565390723","-1.5816436728855257","4.3961943134559505","-1.7683973141138396","4.375034132064555","-1.5060036320776757","4.238469314909855","-1.2248980060557508","4.005156493563385","-1.4566638731142512","3.8857491413947156","-1.871018291016299","4.185607320314688","-1.3061012936029603","4.590358843771951","-1.3699338552685583","3.8808841610347073","-1.7322667394685185","4.465018922630535","-1.7717616227787736","4.021756587293483","-1.3985271242002717","4.053476361224897","-1.2506863457348412","4.216206624474593","-1.6647848812947958","4.2709685265386526","-1.764813561128128","4.58956349838241","-1.3240739872750678","4.942249826118021","-1.3183990087398612","4.323695785208301","-1.7526166531303475","4.346043111892579","-1.5712318591736758","4.103463327959883","-1.455114679375492","3.951944434946139","-1.4478131545655388","4.020325426936064","-1.3523760997835368","4.40331237713519","-0.7624239095912727","4.605859087591403","-1.5912422192747213"
,"4.613037806663355","-1.4230025135253657","4.7230727423424845","-1.71793209783459","4.580682930286119","-1.0855138405025366","4.43469713901991","-1.0880519330003977","3.322095230052543","-1.6643228603366054","4.066266169835422","-1.220796904531124","4.557811535857665","-1.192304655285889","3.920409430286051","-1.499708800436068","4.1932462682922065","-1.6592568904681604","4.4512854118500735","-1.3507145218939691","4.191365625159167","-1.6890367293109252","4.005116559519694","-1.688318039166104","4.128960424795884","-1.251614555195581","4.011728601899637","-1.2546015127368642","4.765412993988348","-1.2106919984317615","4.2149660794406865","-1.706923187982003","4.24218943851368","-1.5946360599141427","3.9558643772856086","-1.544305694634126","3.998149232925592","-1.385096772273782","4.163931280873571","-1.5961770296832478","4.354916384518773","-1.723603849758045","4.599102712239484","-1.879034766314597","4.718220476478157","-0.9083853931642111","4.159225906379721","-1.8466415712634208","4.521107300721535","-1.2347625147121895","4.0845393410596245","-1.3321648925291067","3.8553757437379046","-1.0916646410922886","3.7360649575424123","-1.4207705681123077","4.837310148349497","-1.1330568599040531","4.5594088790124685","-1.345785105005148"
,"4.897515019130874","-1.7135699247329663","4.519438491962988","-1.5644384225157861","4.447339851216534","-1.177974023430187","4.332404543681373","-1.6152197886916313","3.443350589260348","-1.9335482784802656","3.9136605577590133","-1.2490715512848634","4.383096792891289","-1.2979568746612595","4.080739327267635","-1.978348511702827","4.479380075972129","-1.0935196254214639","4.425534137290358","-1.393855426329584","4.041831612153934","-1.472101847531233","3.8285492662035723","-1.3671795870590475","4.142585985856838","-1.5387345838704383","4.284902871671411","-1.7097766755527315","5.030765238294055","-1.1383380613734275","3.660143321391844","-1.2105205990205912","4.022283323570399","-1.6915583328347794","3.9387535932058273","-1.3741302551622179","3.9029379191197013","-1.7837739555105703","4.55416818564141","-1.3817261816821396","4.196831251101927","-1.5162277904198713","4.776260605321331","-1.194539363258227","4.882957609501056","-1.2773774616230213","4.276310872220676","-1.9122789912167075","4.566685346328738","-1.5942972585573463","4.274939417876095","-1.7342348637180338","3.6174090165585038","-1.2867138467621924","3.852754002792676","-1.0468506636162953","4.655633153793295","-1.3924646147084532","4.469789453784072","-1.4830455583336495"
,"4.574521912549392","-1.5815377781316837","4.375820707541845","-1.542825682998703","4.401409994231165","-1.090877620709435","4.326781072838273","-0.9783544091269715","3.4056419837653777","-1.7870725441312303","3.9720216836905404","-1.5147939581650702","4.711051246839924","-1.4583445231683267","4.0809387106327675","-1.7432152244576873","4.36441300492932","-1.3502214089084874","4.2993006494344","-1.53505608544613","4.1851134348209","-1.589379708073066","3.65720897445748","-1.857009582080827","3.872505770850275","-1.4743381158977868","4.39455658958241","-1.6219772574648432","4.729061869561153","-1.0440111298659875","3.864712100383234","-1.7755756431833172","4.206991001984049","-1.4535732795418015","4.064954094313027","-1.502568825371573","4.242052976330648","-1.4983015116398044","4.423159438950024","-1.4380303221493724","4.247460941460176","-1.3175317280028458","4.575877154410682","-1.284463966968953","4.6510602832554095","-1.1207409471006793","4.131753449207885","-1.2436163886939777","4.469329379836455","-1.1002873518855358","4.1635078963040115","-1.47770446421035","4.064778982156805","-1.1266682399299335","4.126879833100687","-1.2777366993135673","4.431099280287276","-1.2207379569194667","4.410952389973699","-1.1220747033567655"
,"4.688916300019573","-1.5564164093773363","4.548685737319665","-1.5712463243033263","4.613130700810631","-1.3910032377598667","4.543407791614425","-1.239883530649189","3.5118270006788617","-1.812599456802293","4.093977794555671","-1.4884995262348832","4.320596593720954","-1.5402617924471467","4.265874388404366","-1.5100071043427865","4.251012997160963","-1.543978983075618","4.726594457784787","-1.0595358556559098","4.280874652922626","-1.182926146218411","3.764719459026072","-1.623222455709364","4.029196563204817","-1.3069156837057176","4.345229082203734","-1.719094789270967","4.602641279686821","-1.63004164591683","3.887439361448544","-1.6221328530973647","4.287628787360533","-1.479777130464559","3.8828195843869215","-1.5011725099563573","4.34831951246943","-1.231944548303987","4.3069395384595754","-1.3306866064066896","4.406190569990495","-1.6656992541692328","4.557176843875055","-1.2035341654109801","4.688522482019672","-1.4695887308354552","3.9910369760671647","-1.3740689723894755","4.382254684892972","-1.1637123979974013","4.18663200110498","-0.965607656800808","3.6245895851741543","-1.322919733676284","4.012654002216551","-1.3857394330616277","4.5914484265962185","-1.2359619880851516","4.141196008423538","-1.498058600863925"
,"4.728680110056603","-1.445015176531874","4.5338991652257565","-1.4112250096689285","4.4057357882326444","-0.941305134082521","4.41350478043383","-1.1652144873645314","3.4336492259291","-1.4563385025593993","3.9961443596499544","-1.428349958354318","4.42840046982843","-1.3398904236179907","4.053299450950244","-1.7541405031813178","4.529877025704826","-1.6274552164130247","4.404963186744638","-1.550990592682302","4.029434234319807","-1.5757688237410572","3.771851549995997","-1.6636796078253286","3.9064105846677815","-1.126249106912355","4.254047004641227","-1.250258069891147","4.936929049795647","-1.0428057687954415","3.9911553565846054","-1.3729023505712261","4.098968369921313","-1.520002174965528","4.129091866536586","-1.191214659725629","4.133024210945442","-1.4245832916235268","4.523665629745685","-1.6583203574128242","4.280309630498454","-1.3950412687722304","4.712362291828813","-1.2763339484124916","4.954820712096558","-1.329314994000763","4.076459760208541","-1.550610506930746","4.319284156749429","-1.1459550215169465","4.150084696021212","-1.8783710462055718","3.9210574855090856","-1.617922475149449","3.7007030143332225","-1.2602260737947275","4.7201196855230325","-1.3208564740702233","4.599015653497821","-1.527297932628205"
,"4.347699921847419","-1.483404749718566","4.4855679079612765","-1.3349871138599136","4.3468170749918205","-0.7616871786547523","4.388521438007954","-1.5876961250948987","3.4732707972172214","-1.694825633136857","3.9622861362291992","-1.515269064991048","4.719898790320084","-1.3361672787312704","4.271464018582507","-1.4272709951597244","4.318634447286098","-1.9053496047504128","4.497005480493259","-1.977864117994323","4.339314358500341","-1.479628185495945","3.7798434515417365","-1.3933987534547494","4.111398849476481","-1.5053605267709094","4.3289599109931025","-1.6072800329415347","4.853675321245292","-1.3120831482905855","4.125087669799561","-1.3050908307069917","4.161839206310395","-1.2289852619917812","4.05895476276617","-1.8597051020012973","4.057401509997863","-1.4333457841951172","4.135175056198556","-1.7329742191218556","4.330391936868115","-1.9522385040524972","4.554573551819737","-0.9335603217938102","4.890982265666769","-1.1189282590931184","4.191989341163792","-1.8260222948338933","4.343984030960179","-1.4609412277534732","4.324423791866269","-1.4281581742385017","3.9580968898857622","-1.130920358664689","4.276895255097784","-1.489825278776013","4.587129488403991","-1.1293136729678461","4.362447374748936","-1.3718563861765356"
,"4.642458229869034","-1.3735568470074329","4.530603252064315","-1.541098035261354","4.050146341337368","-1.1385647188899322","4.2263169379718235","-1.5713114141689954","3.3877306736759523","-1.9135164504251372","3.7470597317479144","-1.4705213894107045","4.62468753901539","-1.1146360177363426","4.100383341569092","-1.6806433958885096","4.422860792356665","-1.7237299745130847","4.571667831444603","-1.2253178802952907","4.324442014002839","-1.2564317190417313","3.845558707231285","-1.846936401410771","4.037390261817452","-1.6433882813472789","4.166923706572889","-1.6548073001601744","4.856178471380756","-1.507948601916761","3.895479351079882","-1.0337666008320452","4.393455726137911","-1.3764363534962163","3.9236574716009542","-1.6478080720421941","4.1381231839975054","-1.5553449074549017","4.261763486783495","-1.547612091434242","4.634187679434924","-1.4182580643278304","4.650958296319612","-1.345324602418419","4.797123253130079","-0.9655181178239921","4.064081677886391","-1.5583543679283747","4.433399961369583","-1.371023551752244","4.062769570606752","-1.3993808789549145","4.090893377954148","-1.5502765082519872","3.8708767152885204","-1.3826242772920216","4.560161835866373","-1.2562692970768132","4.521242158426428","-1.5167477744558906"
,"4.524983186681882","-1.351223045536083","4.660991755752213","-1.5081699944358318","4.276347719277005","-1.3084016055888208","4.535974486333081","-1.7512796724484636","3.2476432903308208","-2.1985542386300834","3.8682018539873404","-1.2724774877421086","4.607479831806899","-0.8753612305625567","4.215205941653938","-1.8108713402728458","4.131711174298332","-1.6599343745066626","4.763327687855708","-1.5218050826009295","4.245010644788693","-1.6664925070597782","3.834133128194372","-1.389998334410415","3.9405178979552544","-1.1988725051869404","4.382868550573325","-0.9751754403843272","5.179464107538578","-1.2956036981639008","4.103034920326798","-1.5255304986139395","3.9925756730820963","-1.5980143781338747","3.8221170055168217","-1.234037944718697","4.338481649621453","-1.0165389248745251","4.556819305246581","-1.6538684484773727","4.338146508825682","-1.8179980799268576","4.556793173727883","-0.9876382436788683","4.891314775363477","-1.3546993299719672","4.170471469985839","-1.5717328601798937","4.354027003134802","-1.7951023466282736","4.2906848815695735","-1.4673656760403322","3.740469960887108","-1.349230383779853","4.224925914366258","-1.4776934682610103","4.712818877393927","-1.1236955956314418","4.456391719095026","-1.5530154591795222"
,"4.479468566218556","-1.4894596715617832","4.64292622390254","-1.4362799669326036","4.1264410530849585","-1.0856430966492117","4.181113725308642","-1.2621825289440056","3.4077360034544144","-1.8842162089466048","3.855025503286997","-1.7278857579515692","4.579190574761632","-1.2464655340293267","3.8902971209179036","-1.924844711359387","4.528511772632429","-1.6127789444200553","4.61976433220872","-1.0191351820162113","4.07945326499714","-1.7825257792501812","3.8023465798663634","-1.5550310076444571","4.3319555237202385","-2.0961357852202522","4.303116616445308","-1.4191359919810438","4.744014092868491","-1.0794939487531356","3.915897041125522","-1.416468144165544","4.301988775218262","-1.370279904177714","4.2212911760021194","-1.1800325926454138","4.125269750023193","-1.1035676489893422","4.151229118195313","-1.8502268964973503","4.434956536883772","-1.3893343722234848","4.526478082704874","-1.7164981498007248","4.52164652812924","-1.4873826046065906","4.189438085307288","-1.5671278557148265","4.358997250068644","-1.3925746424422902","4.488384670068719","-1.4930809256280673","3.804832426874645","-0.7989017991083815","3.9222925420056596","-1.4872780310501228","4.7904103711783375","-1.1700209633295848","4.534208430198534","-1.5947657070142698"
,"4.5179423710082","-1.7222211884776064","4.645004450043556","-1.3222238741976307","4.428760275798096","-1.3397060633820443","4.365993537173878","-1.5532898371915935","3.4374018922831775","-2.0335806480924017","3.7591064779669257","-1.0690497622926782","4.635347634848119","-0.8613054001133659","4.054974451635463","-1.6805362639724901","4.44320838301824","-1.5601797809115316","4.56678423342635","-1.231396834641042","4.111275634154949","-1.1329356919840095","3.915695531945897","-1.4859361311424892","4.056434263335667","-1.4902536664219903","4.452289810742004","-1.7462037523441303","4.827052590363988","-1.1392504079500805","3.954491983935412","-1.6481173555714903","4.564471599440152","-1.6455186429394737","3.903911261604681","-1.4349530576117786","4.210682790861436","-1.4743000473379138","4.2387314866412416","-1.818285504766703","4.39259687454628","-1.8626909141094048","4.562536045209816","-1.4449662377086046","5.111581864846449","-1.6064023985631832","4.29588362731993","-1.6782684207184153","4.333785701718878","-1.6831930649673585","4.58410231313924","-1.3682956167251357","4.044255279351503","-1.2692620611475631","4.132110543661386","-1.7225290867535776","4.722339908664514","-1.204937819130137","4.607109535197193","-1.5251241765267656"
,"4.783671761137429","-1.443396603609831","4.693139297699781","-1.3295218258848913","4.306842555832652","-1.0140418227760708","4.350422584606807","-1.586915784268934","3.647027946877926","-1.8174504770504232","3.8288971011788466","-1.4436497243281299","4.655766794276298","-1.6788209649364294","3.989537860352422","-1.3696348591594683","4.25162549104685","-1.360838487877395","4.453985581584352","-1.5045033951921534","4.453537884735966","-1.3018599888306004","4.005670835589345","-1.8787813968037588","4.082411915121191","-1.3594302174758288","4.216141199736155","-1.6831708682779805","4.663447264639143","-1.7064010458520817","4.030878424873384","-1.3162568854511698","4.442774796670141","-1.640953777818424","3.9887870656604227","-1.3452537358047412","4.221382191819371","-2.0369789122477533","4.358079906719213","-1.7424577033886623","4.245163246344945","-1.696295877968135","4.666721216399494","-0.8622284147110253","4.777871415618706","-1.0762379164995233","3.861474599421146","-1.7337169710051852","4.503955211090056","-1.970717431104237","4.3978339544040175","-1.3319839810083955","3.7330640128209045","-1.3756010021666003","4.085502982749963","-1.271907168177596","4.9187035332471165","-1.0089977749962011","4.384111431440872","-1.5072269951001194"
,"4.593198456581134","-1.588648961019363","4.903258063874087","-1.5679289498659283","4.329890142117965","-0.5907391402066244","4.5533677917942885","-1.450904829198821","3.410990117323739","-2.3321003858767297","3.9898531317037578","-1.6152498909679394","4.262093445580557","-1.3729312027757727","4.106095366924273","-1.8334970788395217","4.4581139173934154","-1.616911176364308","4.521087437715261","-1.6757769264325677","4.2549647701378195","-1.5145154403853018","3.9656634549773897","-1.365118139243645","4.316058141149599","-1.5681521378482957","4.609392595726235","-1.4815605431157524","4.7915993325876745","-1.0812663052330824","3.91183736984765","-1.2124749316321426","4.4314156429141285","-1.4270181883788005","3.9024398529245277","-1.0184410984773895","4.132796852687783","-1.2231342574509478","4.163521455200101","-1.6371760110085412","4.496190830650331","-1.5810695971483206","4.6688868493236475","-1.3286688426894793","4.675976781078178","-0.8678875662327975","4.185324589744186","-1.9618383775340862","4.554625948086123","-1.5402404518707975","4.539438509962771","-1.5705384331538719","3.8168476700818057","-1.2944446725051075","3.8591754870536077","-1.159695058860603","4.7716833764700235","-1.1136373358483018","4.38909130643217","-1.4945537239719344"
,"4.653411954795777","-1.214151255076502","4.456519910670444","-1.5224757489377418","4.38372966389257","-1.2358687954806868","4.145250718531266","-1.560416849089498","3.566758046761359","-1.7367086151149875","3.361211400640252","-1.0177376849184159","4.651422408139886","-1.7843901894113725","4.321378223856671","-1.9534001415435642","4.372750030075568","-1.7624091932911563","4.383235974468651","-1.2858367306488392","4.327264791138691","-1.5189151261196285","4.109795776151481","-1.5769672859779733","3.9973851670892993","-1.3403075689822725","4.424487046138673","-1.922008903710374","4.6562973567434485","-1.0549355533285947","4.021735990824692","-1.4196557314630724","4.522070794942335","-1.6931007737476433","4.055677679104305","-1.4219128354515727","4.424642892845746","-1.5310941057450256","4.227353097260005","-1.7233989931114988","4.290287510945411","-1.3405060649898652","4.832328949871432","-1.347623257246566","4.775787206021722","-1.302089078455581","3.9889977064914177","-1.4764977515907767","4.7742502897140575","-1.3955614103704836","4.370183450594161","-1.4738348883228256","4.026621837133143","-1.3342837662710256","4.332427966915671","-1.885378765426657","4.631046117567294","-0.9276799423170068","4.2620068996361935","-1.636311772324499"
,"4.87244998537239","-1.2104748702542958","4.795910916838471","-1.377695046694498","4.484703249706637","-1.4315098445128234","4.212295812916032","-1.5873378540037195","3.3832195131072247","-1.8823768822903124","3.7075017379343627","-1.3613118220767906","4.55825591862088","-1.175258803922641","4.145626901653249","-1.6636024310878235","4.33166421613552","-1.6287551534266544","4.7184202718659","-1.3605603379674542","4.0341555092884835","-1.13899382641111","3.929056521813681","-1.4417664636662921","4.22994221289789","-1.3200522412708924","4.228085019214227","-1.297268553322503","4.665081973359907","-1.2612950094702742","3.998937558881304","-1.3464815955079155","4.291271596609279","-1.4852889176516055","3.733697115943047","-0.9066084259900864","4.191414124460352","-1.5697507995888162","3.973309540498976","-1.4109065932551528","4.192196657717204","-1.4655939161081597","4.65085812243307","-1.1474803991317213","4.737559860346966","-0.8462417442680384","4.215574602675387","-1.358849084134495","4.666947165166262","-1.4017649284276683","4.4079920834233","-1.3973577106201691","3.756953358071313","-1.2658389033089865","4.152576842681121","-1.2867465486523337","4.517099778723105","-1.2313795660986047","4.5050232149063545","-1.4834727985556804"
,"4.7305420473807605","-1.5894590717548598","4.607096574516984","-1.700758305011355","4.457835212429182","-1.118042602176349","4.268640557749668","-1.3344278449211755","3.383692425423352","-1.9181491416668175","3.9421588822176767","-1.169960480403122","4.71276720036127","-1.2914885434011243","3.881261620378275","-1.9496078049854355","4.3482638118062615","-1.2893863982272988","4.657708367317846","-1.6655779556875745","4.234564294385125","-1.726001278254322","4.008511187408768","-1.374023932058811","4.183437118761905","-1.4852475209224782","4.179073442667127","-1.6829476654412863","4.8751800468363475","-1.7263497172015738","4.469336969705748","-1.2578908119925454","4.527857582057918","-1.6886397111186466","4.2479159811980995","-1.3991694981130445","3.724643966099386","-1.7686922950387538","4.269620084189534","-1.9023704067303802","4.067362135268073","-1.3549819966420864","4.711759750698363","-1.2671501283404445","4.703446997491599","-1.2375754731255482","4.001077648191565","-1.7572550357803725","4.253475650865484","-1.358217626508786","4.382154925314209","-1.501287016979943","3.888260373308842","-1.3374703792289455","4.117288152694067","-1.1577334929998415","4.6014910317963835","-1.2712019437006303","4.504814701725897","-1.3250312654439198"
,"4.501174643369417","-0.9923298664972323","4.426555065111826","-1.545782593997776","4.425938952279749","-1.2974490863283608","4.57352454864153","-1.4027190277227723","3.7474223006728957","-1.700261277038776","3.8066687798764267","-1.1183060764004815","4.61466832284437","-1.6222131609019674","4.162772833765954","-1.5047775476753853","4.251030530218475","-1.4398408567744085","4.601292445519448","-1.5570764480206096","4.367802030926961","-1.4094952223456116","4.127502952796037","-1.8053295768806092","3.983175554109532","-1.2185968806534258","4.311874532808576","-1.2146841922262541","4.38164961863958","-0.9911135651786458","4.088099182693618","-1.210773658906814","4.554871973654433","-1.7300619797369492","3.9302706333414634","-1.0562523290134904","3.9920449090612116","-1.6740506685895877","4.524831837127036","-1.3585850605672782","4.21085475714566","-1.4945843000737","4.764988399644962","-1.14216735261133","4.763038021981333","-1.5450468553082224","4.239968285685492","-1.7708007723705141","4.452662441722228","-1.3308346096113157","4.200951030837438","-1.4148385694165497","3.9096243942356894","-1.4828154392880875","3.957008613858293","-1.5101546194480835","4.484975271815798","-0.8984822677210083","4.4789794266162986","-1.4801297979002555"
,"4.895851380808193","-1.3436000704822482","4.694249196877345","-1.5026685174489294","4.425187938327619","-0.8417468614145458","4.301081339970063","-1.8788601806944365","3.465263617777863","-2.0503739962131826","3.791241517386339","-1.4001435784138445","4.653498504962702","-1.4728229249355527","4.416403874715047","-1.3074560626063938","4.532416647726672","-1.3803741616665097","4.491252880559157","-1.0445848641223099","4.079676323233035","-1.5908015963692395","4.0886207358656135","-1.9604197917835013","3.952183837812141","-1.3582304654734847","4.223502242170699","-1.719309641964488","4.7171588570058285","-1.0385131890453216","4.127665943526819","-1.4582226908419917","4.461441407107537","-1.648070500197873","4.069186377383185","-1.0102116593960517","4.177162858695931","-1.0464903652685271","4.428202090599495","-1.3968241670903858","4.204115530499686","-1.2576937913927508","4.850592679994244","-1.1612202153754791","4.661609909425265","-1.1979894167223377","4.143207614574179","-1.7912414257737816","4.499537545481507","-1.2781211053878017","4.2854749015756735","-1.387139302331417","3.9662022662011087","-1.2324869923802164","4.062739632779246","-1.5194141287549907","4.298161058159499","-1.258018667877105","4.579400638858604","-1.6892988858764617"
,"4.301340578929474","-1.7019490556052859","5.062439354561973","-1.6967436514167424","4.263253305387251","-1.2367718310013573","4.240051667954847","-1.4179636375975708","3.5345618238631804","-1.5267331216669424","3.975791094632986","-1.086368203648281","4.752102819214567","-1.0894456359813884","4.233639894704437","-2.0788462215755414","4.441862856282476","-1.1636802426654977","4.579789609123506","-1.0528544992974997","4.415291086764219","-1.8665224096876265","4.131537444667448","-1.9989498100325358","4.0093213712496265","-0.8456504729567029","4.5329019773272465","-1.5397838714102177","4.468799150020074","-1.123103466585781","4.239484839126015","-1.3653099398375685","4.43804938087359","-1.6844816597711254","4.029962835686149","-1.099263972164474","4.2082723377289195","-1.1236948419635653","4.373671403956802","-1.2549047129450028","4.44744603311808","-1.7368509166944959","4.881863899341917","-1.2698000960313327","4.7462360910264625","-1.362705683531555","3.947205492367322","-1.7421396498522466","4.601537354752965","-1.1156636282768122","4.236395479249029","-1.3635950215887562","4.005922408287834","-1.1630594732220372","4.011149913246717","-1.237744009893644","4.5219379853126735","-1.0437269999876178","4.170951160482242","-1.5074750568661877"
